,purpose,tfn_at,hh_type,mode,period,split,trips,total_trips,split_method,mode_period
10596,2,12,5,3,1,0.4347044804699266,443.0762958201028,1019.2586359844418,observed,3_1
10597,2,12,5,3,2,0.17152149418886278,174.82476420895364,1019.2586359844418,observed,3_2
10598,2,12,5,3,3,0.038579488542257026,39.3224768685583,1019.2586359844418,observed,3_3
10599,2,12,5,3,4,0.10114318519695188,103.09106498296696,1019.2586359844418,observed,3_4
10600,2,12,5,3,5,0.051412778138562765,52.40291811768221,1019.2586359844418,observed,3_5
10601,2,12,5,3,6,0.027533709211637208,28.0639708946456,1019.2586359844418,observed,3_6
10602,2,12,5,4,1,0.03948750032290689,40.24797571756128,1019.2586359844418,observed,4_1
10603,2,12,5,4,2,0.02847855495276232,29.02701307596049,1019.2586359844418,observed,4_2
10604,2,12,5,4,3,0.007191714793583618,7.33021741089717,1019.2586359844418,observed,4_3
10605,2,12,5,4,4,0.03558574021631373,36.271073033376624,1019.2586359844418,observed,4_4
10606,2,12,5,4,5,0.009013713730222734,9.18730556182106,1019.2586359844418,observed,4_5
10607,2,12,5,4,6,0.0042483320978105275,4.33014917922328,1019.2586359844418,observed,4_6
10608,2,12,5,5,1,0.0006381736015044358,0.65046395459069,1019.2586359844418,observed,5_1
